Transaktionscode,Erstellt,Aktualisiert,Betrag EUR,Währung,DR/CR,Transaktionstyp,Status,E-Mail Gegenpartei,Name Gegenpartei,Konto Gegenpartei,Land,Eltern-TX,Artikelbezeichnung,Betreff,Hinweise,Rechnungsnr.,Rechnungsadresse,Lieferadresse,Zahlungsquelle,IP-Adresse,Umleitungs-URL,is_streaming_payment
54GWDFO1NNJ5RXC4X,16.06.2024 11:21,16.06.2024 11:21,151.27,EUR,DR,Goods and Services,Completed,sophie27@yahoo.com,Sophie Wolf,2001468141036411233,FR,PARENT,,Purchase,,,,,Credit Card,166.245.247.108,,0
OVY92DEFQGSEM2FIT,30.05.2023 10:23,30.05.2023 10:23,190.93,EUR,CR,Mobile Payment-Personal,Completed,daniel57@gmx.de,Daniel Müller,2160275226616928286,AT,PARENT,Headphones,Payment,,,,,Bank Transfer,4.138.72.121,https://shop.example.com,0
B1JVEN2Z7MB41G877,08.03.2024 18:30,08.03.2024 18:30,77.72,EUR,CR,Goods and Services,Completed,jonas76@web.de,Jonas Schulz,2185369172583250549,ES,PARENT,Subscription,Order,,,,,Credit Card,34.237.212.2,,0
IET4AKW6ZLKW5E11D,01.03.2023 14:46,01.03.2023 14:46,85.67,EUR,DR,Goods and Services,Completed,lukas63@outlook.com,Lukas Hoffmann,2135333089293667483,ES,PARENT,Electronics,,,,,,Bank Transfer,205.117.74.188,,0
R6X8YIU1YD3W6Q763,22.11.2023 03:56,22.11.2023 03:56,77.74,EUR,DR,Goods and Services,Completed,jonas83@gmail.com,Jonas Schulz,2165936807071225041,DE,PARENT,Online Order,Purchase,,,,,Bank Transfer,209.85.142.83,,0
U04VPWYMFVTACBLQI,31.01.2023 08:57,31.01.2023 08:57,297.69,EUR,DR,Goods and Services,Completed,mila90@ebay.de,Mila Klein,2127989322640690041,DE,PARENT,Subscription,Invoice,,,,,PayPal Balance,103.82.37.114,https://shop.example.com,0
SH0WFWOJQ44G23TYI,27.03.2023 07:44,27.03.2023 07:44,340.43,EUR,CR,Goods and Services,Completed,lea39@paypal.com,Lea Wolf,2072211005549374990,AT,PARENT,Online Order,Order,,,,,PayPal Balance,78.132.2.197,https://shop.example.com,0
DTLK87N4UNFFQI1HF,27.04.2024 01:04,27.04.2024 01:04,82.65,EUR,DR,Goods and Services,Completed,anna15@ebay.de,Anna Becker,2172875902604530539,NL,PARENT,Electronics,,,,,,Bank Transfer,47.239.57.218,https://shop.example.com,0
6FPG5WDFR8V3ADQ7G,17.07.2024 10:15,17.07.2024 10:15,84.05,EUR,CR,Goods and Services,Completed,paul68@spotify.com,Paul Schulz,2197292837567685650,AT,PARENT,Subscription,Order,,,,,Credit Card,46.231.104.98,,0
VSK23AFPYBUXHWRRV,18.02.2023 02:01,18.02.2023 02:01,209.97,EUR,CR,Mobile Payment-Personal,Completed,mila46@spotify.com,Mila Müller,2186233613315075229,DE,PARENT,Headphones,Invoice,,,,,PayPal Balance,182.149.166.88,https://shop.example.com,0
0MVAQ93FA2M2H0CNW,13.02.2024 21:43,13.02.2024 21:43,365.53,EUR,DR,Online Transfer,Completed,lukas49@outlook.com,Lukas Weber,2082106404790463451,NL,PARENT,Headphones,,,,,,Bank Transfer,75.113.188.74,,0
YZDCQR8ZMMXX1CAUT,06.03.2024 15:45,06.03.2024 15:45,418.11,EUR,DR,Mobile Payment-Personal,Completed,mila79@paypal.com,Mila Müller,2157788832690793028,DE,PARENT,Subscription,Invoice,,,,,Bank Transfer,170.19.205.185,,0
N3WHIFYEMF5NWZXNH,27.11.2024 19:24,27.11.2024 19:24,79.53,EUR,DR,Online Transfer,Completed,jonas51@gmail.com,Jonas Weber,2023959557024981565,NL,PARENT,Electronics,Order,,,,,PayPal Balance,156.80.50.6,https://shop.example.com,0
6FIZHJMXSNWER8ZDX,24.12.2023 18:22,24.12.2023 18:22,97.17,EUR,CR,Goods and Services,Completed,sarah99@gmail.com,Sarah Fischer,2196864596868048815,FR,PARENT,,,,,,,Bank Transfer,88.146.19.226,,0
2FPKP555N2R9LM86R,05.02.2024 04:38,05.02.2024 04:38,165.09,EUR,DR,Online Transfer,Completed,lea13@gmail.com,Lea Schulz,2113058909512677147,NL,PARENT,Headphones,Payment,,,,,Bank Transfer,158.121.251.106,https://shop.example.com,0
Z3AOEAOEULTMD3BPE,28.08.2023 20:13,28.08.2023 20:13,170.94,EUR,DR,Goods and Services,Completed,mila21@gmx.de,Mila Schulz,2120448770985261813,IT,PARENT,,Purchase,,,,,Bank Transfer,46.153.242.60,,0
CUK5X6G2KRT47Z0A6,10.01.2024 20:48,10.01.2024 20:48,115.88,EUR,DR,Online Transfer,Completed,sarah28@web.de,Sarah Müller,2163495135887826654,FR,PARENT,Subscription,Invoice,,,,,PayPal Balance,96.30.222.134,https://shop.example.com,0
Y89FIQ0FCUZLZOO0A,15.07.2023 02:02,15.07.2023 02:02,66.71,EUR,CR,Goods and Services,Completed,paul30@netflix.com,Paul Müller,2181625540106577467,AT,PARENT,Electronics,,,,,,Credit Card,36.218.221.201,,0
346ZSSJNJ8TH1PQUA,21.07.2023 10:34,21.07.2023 10:34,129.94,EUR,CR,Mobile Payment-Personal,Completed,felix9@gmail.com,Felix Wolf,2155718577771217980,ES,PARENT,Online Order,Order,,,,,Bank Transfer,128.186.190.164,https://shop.example.com,0
5VA97KZB5FW1DUHBX,04.01.2024 17:47,04.01.2024 17:47,417.82,EUR,CR,Online Transfer,Completed,lea82@outlook.com,Lea Wolf,2031209929944822842,NL,PARENT,Subscription,Payment,,,,,Bank Transfer,101.29.122.89,,0
KJCO6MY4GWDSHLLSH,22.02.2023 00:35,22.02.2023 00:35,86.7,EUR,CR,Goods and Services,Completed,felix28@amazon.de,Felix Müller,2148818999335957936,NL,PARENT,Headphones,Order,,,,,Bank Transfer,73.115.29.125,,0
OVYXHZPDSO9SPDU3N,24.02.2023 04:17,24.02.2023 04:17,157.81,EUR,DR,Goods and Services,Completed,mila78@gmail.com,Mila Schulz,2150259184803938674,AT,PARENT,Electronics,Order,,,,,Credit Card,51.41.106.17,https://shop.example.com,0
XCMLZTI89UV1FFOFQ,30.10.2023 00:26,30.10.2023 00:26,601.62,EUR,DR,Goods and Services,Completed,max69@gmail.com,Max Klein,2161281632631551525,DE,PARENT,Subscription,Purchase,,,,,PayPal Balance,175.85.139.209,https://shop.example.com,0
FSH6QRNV3HLW3ZFES,07.01.2023 06:18,07.01.2023 06:18,85.68,EUR,DR,Online Transfer,Completed,lukas27@web.de,Lukas Wolf,2030695192498345025,AT,PARENT,Online Order,Order,,,,,PayPal Balance,206.140.120.210,https://shop.example.com,0
5482Q78E5SFE0X7H2,12.01.2023 14:40,12.01.2023 14:40,216.89,EUR,CR,Online Transfer,Completed,max17@outlook.com,Max Schulz,2127566545977404895,DE,PARENT,Online Order,,,,,,PayPal Balance,19.13.212.37,,0
0R3X9DW7ZPEUWDNVM,12.11.2023 10:56,12.11.2023 10:56,429.46,EUR,DR,Mobile Payment-Personal,Completed,daniel63@outlook.com,Daniel Weber,2117228956751223251,NL,PARENT,Headphones,Purchase,,,,,PayPal Balance,156.157.186.175,https://shop.example.com,0
F3KEYYN2W8G4U1IWA,26.01.2023 10:27,26.01.2023 10:27,204.11,EUR,CR,Online Transfer,Completed,lea3@outlook.com,Lea Fischer,2199824196814105764,NL,PARENT,Subscription,Invoice,,,,,Bank Transfer,172.63.108.13,,0
0DCZ6PBBOUZY46V57,01.05.2023 07:38,01.05.2023 07:38,283.75,EUR,CR,Mobile Payment-Personal,Completed,sophie15@web.de,Sophie Becker,2091843023259630355,NL,PARENT,Subscription,Order,,,,,Credit Card,129.183.53.92,https://shop.example.com,0
I6SOW4YIF5D9REXPF,18.11.2024 09:22,18.11.2024 09:22,237.29,EUR,CR,Goods and Services,Completed,anna52@web.de,Anna Weber,2113229972209200578,ES,PARENT,Subscription,Payment,,,,,Bank Transfer,68.220.228.152,,0
TXDXNADA1K3RE8HCX,27.02.2023 09:02,27.02.2023 09:02,192.89,EUR,CR,Online Transfer,Completed,sarah1@ebay.de,Sarah Becker,2067581890173117020,NL,PARENT,Online Order,Order,,,,,Bank Transfer,217.168.233.56,https://shop.example.com,0
SVITS03L38GX8M8CT,24.03.2023 19:33,24.03.2023 19:33,333.09,EUR,CR,Online Transfer,Completed,sarah8@paypal.com,Sarah Fischer,2196844865030426496,DE,PARENT,,Order,,,,,Credit Card,190.59.13.237,https://shop.example.com,0
S3FEWSM91KQZJQAMZ,31.08.2024 00:07,31.08.2024 00:07,212.18,EUR,CR,Goods and Services,Completed,lea32@paypal.com,Lea Becker,2010473097741816191,NL,PARENT,,Order,,,,,Credit Card,141.243.55.173,,0
KFU90FPI90MB0ORR5,23.10.2023 08:28,23.10.2023 08:28,116.81,EUR,DR,Online Transfer,Completed,lea64@yahoo.com,Lea Müller,2114752719227266484,AT,PARENT,,,,,,,Credit Card,136.139.208.246,https://shop.example.com,0
QOVGPP3SUYQO89LG7,08.05.2023 20:11,08.05.2023 20:11,149.07,EUR,CR,Online Transfer,Completed,lea4@gmail.com,Lea Wolf,2084000109078745422,ES,PARENT,Electronics,Invoice,,,,,Credit Card,62.207.82.145,https://shop.example.com,0
4NA46N0ABCZ7EP62L,07.11.2024 23:47,07.11.2024 23:47,175.15,EUR,CR,Goods and Services,Completed,jonas62@outlook.com,Jonas Klein,2020167773012893654,AT,PARENT,Subscription,,,,,,Credit Card,246.243.221.91,,0
PCX1AVJVWSQ4RX9WX,16.06.2023 05:51,16.06.2023 05:51,96.7,EUR,CR,Online Transfer,Completed,sophie11@outlook.com,Sophie Schmidt,2056544157517436785,DE,PARENT,Subscription,,,,,,PayPal Balance,27.188.225.39,https://shop.example.com,0
1AXVFGIGV3WAGB2RH,22.02.2023 14:47,22.02.2023 14:47,154.06,EUR,CR,Goods and Services,Completed,max81@yahoo.com,Max Schmidt,2075423902699391843,AT,PARENT,Online Order,,,,,,Bank Transfer,167.182.109.36,https://shop.example.com,0
5Y31K88NO1RBN62NK,24.02.2024 20:07,24.02.2024 20:07,138.19,EUR,DR,Mobile Payment-Personal,Completed,laura95@outlook.com,Laura Becker,2073321749882067462,NL,PARENT,Subscription,Payment,,,,,Credit Card,17.72.98.168,https://shop.example.com,0
HK0I7MTPFORPOKLF4,17.10.2023 06:30,17.10.2023 06:30,211.73,EUR,DR,Online Transfer,Completed,felix46@yahoo.com,Felix Schulz,2105180624373347000,ES,PARENT,Subscription,,,,,,Bank Transfer,2.237.131.231,,0
I9PVMTM12LC9BGJQ0,15.11.2023 03:08,15.11.2023 03:08,504.78,EUR,CR,Online Transfer,Completed,lea99@yahoo.com,Lea Weber,2131976549860067872,AT,PARENT,Subscription,Purchase,,,,,Bank Transfer,45.235.253.195,,0
J2MWYI7CEUMMYYWKM,14.12.2024 15:31,14.12.2024 15:31,160.78,EUR,CR,Mobile Payment-Personal,Completed,lea30@outlook.com,Lea Müller,2162079717545780426,DE,PARENT,,Purchase,,,,,Bank Transfer,54.88.59.227,https://shop.example.com,0
CZ6EIMB9GM53FPY63,16.12.2024 18:09,16.12.2024 18:09,371.62,EUR,DR,Online Transfer,Completed,mila29@netflix.com,Mila Hoffmann,2199426803887709776,DE,PARENT,Subscription,Invoice,,,,,Credit Card,94.127.58.136,https://shop.example.com,0
23WVLCX7MM1HQB1EG,13.01.2024 23:43,13.01.2024 23:43,206.49,EUR,CR,Online Transfer,Completed,sarah11@gmail.com,Sarah Klein,2131325687786994845,AT,PARENT,Electronics,Order,,,,,PayPal Balance,114.65.99.25,,0
JD1BJE9XOAWCUD3I2,08.09.2024 07:09,08.09.2024 07:09,153.55,EUR,CR,Online Transfer,Completed,jonas48@outlook.com,Jonas Schmidt,2178260821993210843,ES,PARENT,Online Order,Payment,,,,,Bank Transfer,244.19.112.191,https://shop.example.com,0
PYDG1KI17TBS4DKFF,28.07.2023 00:34,28.07.2023 00:34,92.34,EUR,CR,Mobile Payment-Personal,Completed,max93@gmail.com,Max Hoffmann,2085829223710114214,NL,PARENT,Online Order,Payment,,,,,PayPal Balance,220.174.38.142,https://shop.example.com,0
NGVDLV0WGD4HKPWI2,17.11.2024 11:56,17.11.2024 11:56,154.4,EUR,CR,Goods and Services,Completed,sarah17@outlook.com,Sarah Fischer,2188264568605668889,AT,PARENT,Subscription,Payment,,,,,Credit Card,252.150.124.124,https://shop.example.com,0
E6836HFEPYDBSIWFV,17.06.2023 00:47,17.06.2023 00:47,147.54,EUR,CR,Mobile Payment-Personal,Completed,paul19@yahoo.com,Paul Schmidt,2163484298285311138,DE,PARENT,Electronics,,,,,,Bank Transfer,114.56.174.118,https://shop.example.com,0
MVW0NHJLA9A1N3IRW,19.10.2024 03:18,19.10.2024 03:18,73.31,EUR,CR,Goods and Services,Completed,mila18@gmail.com,Mila Schmidt,2183876914300524683,NL,PARENT,Electronics,Purchase,,,,,PayPal Balance,44.153.81.129,https://shop.example.com,0
OYYKCZF2TDCITEGB1,13.01.2023 09:24,13.01.2023 09:24,83.54,EUR,CR,Online Transfer,Completed,lukas35@gmail.com,Lukas Müller,2070491692958095726,NL,PARENT,Online Order,Purchase,,,,,Bank Transfer,16.26.140.80,https://shop.example.com,0
10YC1NE2OOATYYXZ9,10.06.2024 17:00,10.06.2024 17:00,176.21,EUR,DR,Online Transfer,Completed,max22@web.de,Max Schmidt,2003640455512774916,FR,PARENT,Online Order,Order,,,,,Credit Card,131.152.181.79,,0
286QPJN22Y4LGQTCD,29.05.2024 22:48,29.05.2024 22:48,369.18,EUR,CR,Goods and Services,Completed,lukas3@gmail.com,Lukas Becker,2076332454969444507,IT,PARENT,Subscription,Order,,,,,Bank Transfer,93.67.240.94,https://shop.example.com,0
QRIQYE1SOFPVOEO37,21.07.2024 05:29,21.07.2024 05:29,126.66,EUR,DR,Online Transfer,Completed,mila44@gmail.com,Mila Weber,2063052896790197946,DE,PARENT,,Invoice,,,,,Bank Transfer,94.127.54.118,https://shop.example.com,0
Y8K25GP0A8D2ODKWD,30.08.2023 13:41,30.08.2023 13:41,32.73,EUR,CR,Online Transfer,Completed,felix6@ebay.de,Felix Schulz,2147389109770866050,AT,PARENT,Online Order,Purchase,,,,,PayPal Balance,154.102.254.137,,0
NSRANU8AKHY7I0YCM,19.07.2024 12:00,19.07.2024 12:00,53.23,EUR,CR,Goods and Services,Completed,lea33@gmail.com,Lea Wolf,2032747238396995278,IT,PARENT,,,,,,,Credit Card,43.124.240.15,https://shop.example.com,0
DTGSKEGDEZ18X4RYS,14.03.2023 15:25,14.03.2023 15:25,220.69,EUR,DR,Goods and Services,Completed,laura34@gmail.com,Laura Fischer,2166179546753092097,FR,PARENT,Online Order,,,,,,Bank Transfer,149.158.115.160,,0
429M0TTD78PRWY8ZO,15.12.2024 02:21,15.12.2024 02:21,40.0,EUR,CR,Goods and Services,Completed,sophie14@spotify.com,Sophie Weber,2057679582881277819,DE,PARENT,Subscription,,,,,,PayPal Balance,153.119.252.245,https://shop.example.com,0
H6SD4H4ZX5BT8ZEH3,01.09.2024 13:28,01.09.2024 13:28,245.26,EUR,DR,Goods and Services,Completed,sophie14@yahoo.com,Sophie Becker,2122791397335831674,FR,PARENT,,Payment,,,,,Bank Transfer,49.204.175.179,https://shop.example.com,0
Q4LU1BY4IYV0N1SMP,25.06.2023 12:58,25.06.2023 12:58,212.39,EUR,CR,Online Transfer,Completed,lukas54@netflix.com,Lukas Fischer,2172275857037583028,ES,PARENT,Online Order,Order,,,,,Credit Card,195.213.32.40,https://shop.example.com,0
PJ4ZGU5W4633566DZ,14.04.2024 04:11,14.04.2024 04:11,123.35,EUR,CR,Online Transfer,Completed,daniel19@spotify.com,Daniel Fischer,2054149730932373693,FR,PARENT,Subscription,Order,,,,,PayPal Balance,32.179.139.102,https://shop.example.com,0
O1VA1QOXM8BVZL5UQ,02.01.2024 13:10,02.01.2024 13:10,73.88,EUR,DR,Goods and Services,Completed,laura27@paypal.com,Laura Hoffmann,2162101725270402025,IT,PARENT,Headphones,Purchase,,,,,Credit Card,155.222.46.180,https://shop.example.com,0
HWGPBYEXZ9ZGEGG4J,06.08.2024 05:05,06.08.2024 05:05,109.94,EUR,CR,Goods and Services,Completed,mila54@paypal.com,Mila Fischer,2118691739315954153,IT,PARENT,Headphones,Invoice,,,,,PayPal Balance,48.188.61.112,https://shop.example.com,0
1T4F9BYI4NZLOZ7E0,27.03.2024 11:25,27.03.2024 11:25,173.1,EUR,DR,Goods and Services,Completed,max84@paypal.com,Max Schmidt,2018771187455321775,NL,PARENT,Online Order,Purchase,,,,,Bank Transfer,254.71.3.157,,0
L3E49YWS3NC62AHNW,05.04.2023 14:17,05.04.2023 14:17,41.35,EUR,CR,Mobile Payment-Personal,Completed,daniel25@gmail.com,Daniel Schmidt,2166570409894171903,ES,PARENT,Electronics,Order,,,,,PayPal Balance,10.163.245.45,https://shop.example.com,0
ITDJ4WT1VAWI2EX4K,10.09.2023 08:11,10.09.2023 08:11,344.94,EUR,DR,Online Transfer,Completed,lukas77@yahoo.com,Lukas Wolf,2194079218763903641,AT,PARENT,,Purchase,,,,,Credit Card,191.49.70.105,https://shop.example.com,0
70N6JBP33GIUNWELA,10.01.2024 19:11,10.01.2024 19:11,171.95,EUR,DR,Goods and Services,Completed,daniel31@netflix.com,Daniel Schulz,2098005768682773554,DE,PARENT,Subscription,Order,,,,,Credit Card,221.89.42.250,,0
IP65PLLD5OBQ2SA12,01.02.2024 02:22,01.02.2024 02:22,186.29,EUR,DR,Mobile Payment-Personal,Completed,felix78@gmail.com,Felix Schulz,2039307198272295022,ES,PARENT,Electronics,Order,,,,,Credit Card,244.117.55.240,https://shop.example.com,0
UQODZ4A54VDJPCA12,17.09.2024 19:05,17.09.2024 19:05,211.34,EUR,DR,Goods and Services,Completed,daniel56@gmx.de,Daniel Wolf,2029580803196462830,NL,PARENT,,,,,,,Bank Transfer,123.213.92.108,https://shop.example.com,0
RKU0GKH8VXPSA97L6,07.09.2024 03:09,07.09.2024 03:09,323.11,EUR,DR,Mobile Payment-Personal,Completed,sophie70@paypal.com,Sophie Müller,2117874912643972782,FR,PARENT,Headphones,Payment,,,,,Credit Card,148.203.243.59,https://shop.example.com,0
GLQKBEC54T59PGN3S,24.09.2024 23:32,24.09.2024 23:32,154.68,EUR,CR,Goods and Services,Completed,daniel23@outlook.com,Daniel Müller,2118541112956830923,AT,PARENT,,,,,,,Credit Card,166.74.147.63,,0
ZD14FTNM8VH1XSN66,15.04.2024 12:20,15.04.2024 12:20,220.78,EUR,DR,Goods and Services,Completed,lukas26@yahoo.com,Lukas Schulz,2100960801768911729,ES,PARENT,Online Order,Order,,,,,Bank Transfer,195.122.13.229,https://shop.example.com,0
HVO2N0IDC8HNYDZ0B,07.09.2024 06:07,07.09.2024 06:07,74.97,EUR,CR,Goods and Services,Completed,sophie96@yahoo.com,Sophie Wolf,2035749756593777887,FR,PARENT,Subscription,Purchase,,,,,Bank Transfer,72.222.92.119,https://shop.example.com,0
LBW66V3JR1NJKIKSM,23.12.2023 19:28,23.12.2023 19:28,419.23,EUR,DR,Mobile Payment-Personal,Completed,lukas50@spotify.com,Lukas Weber,2054838197618964672,FR,PARENT,Electronics,,,,,,Credit Card,118.202.65.225,,0
A5PMLQHDLQH1CV2XB,23.11.2024 05:37,23.11.2024 05:37,147.01,EUR,DR,Goods and Services,Completed,max54@outlook.com,Max Fischer,2009654892084637656,FR,PARENT,Subscription,Invoice,,,,,Bank Transfer,102.92.186.130,https://shop.example.com,0
I865EO9W6YA8JB90C,30.04.2024 17:47,30.04.2024 17:47,74.64,EUR,CR,Online Transfer,Completed,sarah32@gmail.com,Sarah Hoffmann,2088678377944215232,ES,PARENT,Electronics,Purchase,,,,,Credit Card,93.212.108.20,https://shop.example.com,0
S0Q7OC0QPDXXSYKQV,28.04.2023 00:25,28.04.2023 00:25,92.36,EUR,DR,Goods and Services,Completed,sarah41@yahoo.com,Sarah Schulz,2187608722742491552,FR,PARENT,Headphones,Purchase,,,,,Credit Card,227.38.182.158,https://shop.example.com,0
JFII0UGPKAKRITGFJ,30.06.2024 00:39,30.06.2024 00:39,17.91,EUR,DR,Goods and Services,Completed,sophie77@gmail.com,Sophie Weber,2062338882199759322,DE,PARENT,,Order,,,,,Credit Card,100.97.9.79,https://shop.example.com,0
GQ53ALJD70Y6ISX49,04.01.2024 22:32,04.01.2024 22:32,91.86,EUR,DR,Goods and Services,Completed,mila12@web.de,Mila Fischer,2089378451594869941,FR,PARENT,,Purchase,,,,,Bank Transfer,78.25.53.24,,0
J8PL3M871NGETL53C,25.07.2023 20:41,25.07.2023 20:41,6.98,EUR,DR,Goods and Services,Completed,sophie2@netflix.com,Sophie Schmidt,2021898659443838914,AT,PARENT,Subscription,Invoice,,,,,Credit Card,251.97.85.93,,0
HT8D61098CJNJZ9G6,10.11.2023 07:24,10.11.2023 07:24,232.07,EUR,CR,Goods and Services,Completed,anna23@web.de,Anna Wolf,2175320787025874632,NL,PARENT,Headphones,,,,,,Credit Card,119.191.216.62,,0
DD0DILXN48LBCLAPD,14.08.2023 08:28,14.08.2023 08:28,182.28,EUR,CR,Goods and Services,Completed,max41@web.de,Max Schmidt,2013677292832800236,ES,PARENT,Online Order,Purchase,,,,,Credit Card,105.93.158.141,https://shop.example.com,0
20GVF74VMBLCW0DPD,20.03.2024 19:26,20.03.2024 19:26,56.32,EUR,DR,Goods and Services,Completed,sophie31@yahoo.com,Sophie Klein,2184673960039914756,FR,PARENT,Subscription,Order,,,,,Credit Card,158.24.5.16,,0
TPSEYWR7OXNW28BGJ,31.12.2023 04:11,31.12.2023 04:11,128.47,EUR,CR,Goods and Services,Completed,sarah86@spotify.com,Sarah Schulz,2001118975327588872,DE,PARENT,Headphones,Payment,,,,,Bank Transfer,146.59.36.170,,0
FBXQ4UW0JGQEVDM63,25.10.2024 21:38,25.10.2024 21:38,132.96,EUR,DR,Goods and Services,Completed,paul71@spotify.com,Paul Klein,2006648908486551015,IT,PARENT,Online Order,Invoice,,,,,PayPal Balance,234.162.243.133,https://shop.example.com,0
45J8O98BUJDS0SP8J,22.09.2023 22:52,22.09.2023 22:52,45.91,EUR,CR,Goods and Services,Completed,lukas23@gmail.com,Lukas Müller,2094893769317471699,IT,PARENT,Electronics,Purchase,,,,,Bank Transfer,111.207.35.57,https://shop.example.com,0
3CO8PE74ADD0GN7RV,08.07.2024 18:00,08.07.2024 18:00,111.79,EUR,DR,Goods and Services,Completed,mila57@gmx.de,Mila Schulz,2177376594117109875,DE,PARENT,,,,,,,PayPal Balance,131.5.54.85,https://shop.example.com,0
8ULV1J308IPUV58OH,14.04.2024 21:30,14.04.2024 21:30,136.13,EUR,CR,Online Transfer,Completed,sarah76@gmx.de,Sarah Hoffmann,2162677060998813114,NL,PARENT,,Invoice,,,,,Credit Card,57.33.169.187,https://shop.example.com,0
4LYF6NXXX5F6Z61DH,11.08.2024 09:14,11.08.2024 09:14,109.4,EUR,CR,Online Transfer,Completed,max98@web.de,Max Schulz,2060432854338685161,DE,PARENT,,Payment,,,,,Bank Transfer,230.131.132.88,https://shop.example.com,0
VOLTRJKLUMCMH7LM2,19.08.2024 09:12,19.08.2024 09:12,74.57,EUR,DR,Online Transfer,Completed,sarah63@yahoo.com,Sarah Hoffmann,2181155164705912081,AT,PARENT,,Order,,,,,Credit Card,180.160.126.71,https://shop.example.com,0
PLE0EWRJIWML12P5W,28.02.2024 23:49,28.02.2024 23:49,54.33,EUR,DR,Mobile Payment-Personal,Completed,mila91@gmail.com,Mila Hoffmann,2172607268951818182,FR,PARENT,Electronics,Invoice,,,,,PayPal Balance,240.185.3.234,,0
4D0UXF7FS12H1VROB,30.03.2023 20:59,30.03.2023 20:59,106.36,EUR,DR,Online Transfer,Completed,laura24@gmx.de,Laura Fischer,2188764042164616832,IT,PARENT,Electronics,Invoice,,,,,PayPal Balance,245.22.206.163,,0
5PI2SO0DMJPAIFOWP,12.03.2024 22:10,12.03.2024 22:10,82.61,EUR,DR,Goods and Services,Completed,max26@yahoo.com,Max Hoffmann,2182447536699899433,IT,PARENT,Headphones,Purchase,,,,,PayPal Balance,127.35.13.162,https://shop.example.com,0
3MQWY2NB958804XXU,02.04.2023 16:50,02.04.2023 16:50,201.64,EUR,CR,Goods and Services,Completed,lea80@ebay.de,Lea Wolf,2143287224353396025,FR,PARENT,Online Order,,,,,,Bank Transfer,224.82.141.36,https://shop.example.com,0
KOQV333C2UUDSQNCU,23.06.2024 23:43,23.06.2024 23:43,336.37,EUR,DR,Goods and Services,Completed,jonas28@outlook.com,Jonas Wolf,2027663584989742779,NL,PARENT,,Purchase,,,,,Credit Card,200.43.87.53,,0
RPPNL6RNKWXZWL9PQ,23.12.2023 03:11,23.12.2023 03:11,253.44,EUR,DR,Goods and Services,Completed,lukas67@spotify.com,Lukas Hoffmann,2096927727156903881,FR,PARENT,Subscription,,,,,,Credit Card,45.244.37.186,https://shop.example.com,0
5MMQEBBELJQIK8IC6,12.08.2024 16:48,12.08.2024 16:48,139.59,EUR,DR,Mobile Payment-Personal,Completed,laura63@amazon.de,Laura Hoffmann,2154652781649156186,FR,PARENT,Online Order,Purchase,,,,,PayPal Balance,45.91.242.94,https://shop.example.com,0
DT5NHXF4T8MA1024R,13.05.2024 23:02,13.05.2024 23:02,77.06,EUR,DR,Goods and Services,Completed,felix29@paypal.com,Felix Klein,2140598528265591152,NL,PARENT,Electronics,Purchase,,,,,Credit Card,26.168.105.104,https://shop.example.com,0
PKQJ39QZJ9YR33IKU,20.08.2024 21:34,20.08.2024 21:34,248.8,EUR,DR,Goods and Services,Completed,felix25@paypal.com,Felix Hoffmann,2098011482568550487,DE,PARENT,Online Order,Purchase,,,,,Credit Card,183.56.128.241,https://shop.example.com,0
AQWB41PBNUXURPV7L,06.10.2023 02:39,06.10.2023 02:39,210.28,EUR,CR,Online Transfer,Completed,sarah4@gmx.de,Sarah Wolf,2044991550679250624,DE,PARENT,Electronics,Order,,,,,Credit Card,205.94.149.208,,0
92RI52ZVBCETH28IM,10.10.2024 07:48,10.10.2024 07:48,320.92,EUR,CR,Goods and Services,Completed,paul55@web.de,Paul Schulz,2055873438947413897,ES,PARENT,Online Order,Purchase,,,,,PayPal Balance,20.70.49.13,,0
R1UP3CZSAZ46ABQZ2,27.11.2023 04:07,27.11.2023 04:07,154.8,EUR,DR,Goods and Services,Completed,daniel79@ebay.de,Daniel Weber,2105134171599297871,ES,PARENT,Online Order,Purchase,,,,,PayPal Balance,100.212.7.132,https://shop.example.com,0
